代碼,公司,產業,年,市值,股價淨值比,資產
6241,易通展,通信網路業,2012,6861414.89,13594.57218,663562
6241,易通展,通信網路業,2013,4480197.97,4928.57685,442795
6241,易通展,通信網路業,2014,5630487.02,6873.295305,338804
6241,易通展,通信網路業,2015,3130683.6,-6887.633104,290955
6241,易通展,通信網路業,2016,3498301.75,-4668.836815,252972
6241,易通展,通信網路業,2017,3023955.75,-12898.99827,221859
6242,立康,生技醫療業,2008,76265321.55,-1543.414459,438894
6242,立康,生技醫療業,2009,22294775.58,-3034.029195,252833
6242,立康,生技醫療業,2010,38623445.91,-2683.784358,153963
6242,立康,生技醫療業,2011,9196649.5,-5146.330737,182805
6242,立康,生技醫療業,2012,6722424,-5280.833223,147566
6242,立康,生技醫療業,2013,2933591.14,-21099.3956,111791
6242,立康,生技醫療業,2014,0,0,324374
6242,立康,生技醫療業,2015,0,0,526729
6242,立康,生技醫療業,2016,10307460,5967.522552,554768
6242,立康,生技醫療業,2017,13764000,9716.434176,596061
6243,迅杰,半導體業,2008,17109183.46,5726.924387,1377542
6243,迅杰,半導體業,2009,47678434.1,3052.973587,1670580
6243,迅杰,半導體業,2010,31420345.88,4301.130246,1667558
6243,迅杰,半導體業,2011,11482899.25,-1885.325259,1405098
6243,迅杰,半導體業,2012,10315784.9,-12343.02588,1269196
6243,迅杰,半導體業,2013,10165189.5,-7238.920632,1138680
6243,迅杰,半導體業,2014,18899722.7,-4679.804112,1093851
6243,迅杰,半導體業,2015,12800609,-9951.94838,907905
6243,迅杰,半導體業,2016,10534226.35,-9558.651642,888293
6243,迅杰,半導體業,2017,13795712.8,-7977.115905,879070
6244,茂迪,光電業,2008,123921613.7,18579.12379,21802969
6244,茂迪,光電業,2009,360985268.5,364.6907824,24643227
6244,茂迪,光電業,2010,328163305.3,13878.92225,35616586
6244,茂迪,光電業,2011,225347913.3,-10895.88967,33895810
6244,茂迪,光電業,2012,115648269.2,-43556.23337,27514603
6244,茂迪,光電業,2013,259918435.9,969.011679,29694405
6244,茂迪,光電業,2014,209236095.1,-5045.195474,27337935
6244,茂迪,光電業,2015,215799410.2,-2956.722632,33484783
6244,茂迪,光電業,2016,137169059.9,-6601.350192,30790055
6244,茂迪,光電業,2017,121183057.1,-25009.56878,30435847
6245,立端,通信網路業,2008,3337739.2,20476.73467,1351985
6245,立端,通信網路業,2009,11420438.75,961.3466033,1551410
6245,立端,通信網路業,2010,6880634.25,2.761373343,1681156
6245,立端,通信網路業,2011,8140063.75,18716.19249,2456911
6245,立端,通信網路業,2012,16914880.1,14447.57507,2548225
6245,立端,通信網路業,2013,33193338.2,8846.29314,3287370
6245,立端,通信網路業,2014,32228965.86,9423.727752,3746427
6245,立端,通信網路業,2015,33930278.4,9384.066828,4287579
6245,立端,通信網路業,2016,40462851.84,9414.240042,4819981
6245,立端,通信網路業,2017,49185218,7088.064548,5181080
6246,臺龍,光電業,2008,12614827.4,-26803.45829,1784767
6246,臺龍,光電業,2009,167219968.2,539.7501325,2308368
6246,臺龍,光電業,2010,219416053.2,243.3276837,3194500
6246,臺龍,光電業,2011,143946182.9,1168.700667,3757607
6246,臺龍,光電業,2012,124880110.3,-2315.693022,3704840
6246,臺龍,光電業,2013,51017381.28,-8425.050232,3026908
6246,臺龍,光電業,2014,27989551.84,-31244.6589,1517789
6246,臺龍,光電業,2015,21233453.12,-2252.813037,872478
6246,臺龍,光電業,2016,3582225,48100.83119,865881
6246,臺龍,光電業,2017,5900615.25,4349.207483,951139
6247,淇譽電,其他電子業,2008,6213063,2881.509491,1795259
6247,淇譽電,其他電子業,2009,10966357.8,5803.841272,1677884
6247,淇譽電,其他電子業,2010,9669456.3,6798.313986,1499298
6247,淇譽電,其他電子業,2011,6641342.1,-10292.19681,1374252
6247,淇譽電,其他電子業,2012,6532764.3,-1047.029969,1382682
6247,淇譽電,其他電子業,2013,6731823.6,-9352.889164,1293082
6247,淇譽電,其他電子業,2014,6339737.1,5425.303835,1467514
6247,淇譽電,其他電子業,2015,8028725.1,11772.47929,1504787
6247,淇譽電,其他電子業,2016,5561596.2,2160.53082,1339724
6247,淇譽電,其他電子業,2017,6484507.5,-9791.183062,1232068
6248,沛波,鋼鐵工業,2008,20403039.93,49.79650108,965014
6248,沛波,鋼鐵工業,2009,61648166.16,-1254.18167,903933
6248,沛波,鋼鐵工業,2010,38733307.92,103.3993794,868091
6248,沛波,鋼鐵工業,2011,18508821.69,-10053.09809,655952
6248,沛波,鋼鐵工業,2012,6902833.6,-33581.42662,342152
6248,沛波,鋼鐵工業,2013,16405146.8,-3824.65337,291632
6248,沛波,鋼鐵工業,2014,4940932.92,4906.968055,448121
6248,沛波,鋼鐵工業,2015,7334440.32,7084.93051,611305
6248,沛波,鋼鐵工業,2016,5957123.84,4732.149399,725554
6248,沛波,鋼鐵工業,2017,8128928,3153.306315,693078
6251,定穎,電子零組件業,2008,0,0,12021530
6251,定穎,電子零組件業,2009,81342632.58,10411.34241,13336259
6251,定穎,電子零組件業,2010,44620943.94,1567.985655,13103559
6251,定穎,電子零組件業,2011,29187828.4,10128.98239,13581395
6251,定穎,電子零組件業,2012,28122990.52,-24107.74912,11934523
6251,定穎,電子零組件業,2013,32896831,-7763.148979,10606686
6251,定穎,電子零組件業,2014,43051939.7,5665.877117,11017581
6251,定穎,電子零組件業,2015,25997994.5,-3610.509264,10767620
6251,定穎,電子零組件業,2016,24677015.32,433.6018705,10178185
6251,定穎,電子零組件業,2017,33165009.2,274.2046578,12197391
6257,矽格,半導體業,2008,11913691.6,27084.80384,8525698
6257,矽格,半導體業,2009,36774734.72,13738.34519,8360680
6257,矽格,半導體業,2010,57053885,18760.89595,9775798
6257,矽格,半導體業,2011,46037388.8,16998.3142,9664078
6257,矽格,半導體業,2012,67611777.75,14693.71215,10507655
6257,矽格,半導體業,2013,80217984.55,10944.0421,11252273
6257,矽格,半導體業,2014,90082480.14,11701.67605,11797689
6257,矽格,半導體業,2015,70537754,10783.92714,12534794
6257,矽格,半導體業,2016,78995086.75,9827.915025,13453961
6257,矽格,半導體業,2017,118625337.9,8340.241786,18660029
6259,百徽,電子零組件業,2008,1583861.8,-18641.77796,488252
6259,百徽,電子零組件業,2009,12330176.95,838.7551973,646785
6259,百徽,電子零組件業,2010,12751152.7,1985.624406,827149
6259,百徽,電子零組件業,2011,6447546,-2070.089923,859493
6259,百徽,電子零組件業,2012,4460631.3,-9108.800362,855609
6259,百徽,電子零組件業,2013,3806212.9,-8059.454583,1124740
6259,百徽,電子零組件業,2014,18270134,-2551.869625,1107067
6259,百徽,電子零組件業,2015,7067537.16,-18637.32684,1082382
6259,百徽,電子零組件業,2016,2093274.68,-210056.5225,353848
6259,百徽,電子零組件業,2017,3351225.64,-16618.99436,267452
6261,久元,半導體業,2008,16063200,34880.16086,3705197
6261,久元,半導體業,2009,42301140.74,9013.61035,4475733
6261,久元,半導體業,2010,47860816.61,17128.98062,6605768
6261,久元,半導體業,2011,37217905.5,18598.84351,6716184
6261,久元,半導體業,2012,50670609.24,12158.88282,6815312
6261,久元,半導體業,2013,52371913.6,9480.845092,7611538
6261,久元,半導體業,2014,61106503.71,11960.87087,8687874
6261,久元,半導體業,2015,59134779.6,8058.793881,7832661
6261,久元,半導體業,2016,56577669.4,7831.216886,7786950
6261,久元,半導體業,2017,73886350,6978.514976,7803353
6263,普萊德,通信網路業,2008,5320045,28379.27123,969795
6263,普萊德,通信網路業,2009,11338091.68,11322.8049,1009860
6263,普萊德,通信網路業,2010,10444081.85,9596.631034,981150
6263,普萊德,通信網路業,2011,6557370.61,13377.92314,1020121
6263,普萊德,通信網路業,2012,10269528.95,14852.67735,1095744
6263,普萊德,通信網路業,2013,16615216.8,11460.33797,1255612
6263,普萊德,通信網路業,2014,20649843.5,11858.78237,1365542
6263,普萊德,通信網路業,2015,23894132.3,11133.90504,1391077
6263,普萊德,通信網路業,2016,27906696.5,9820.402784,1492928
6263,普萊德,通信網路業,2017,38500616,7957.950595,1534165
6264,富裔,建材營造業,2008,3122956.79,-25987.23116,535518
6264,富裔,建材營造業,2009,11328835.69,-8781.838021,443636
6264,富裔,建材營造業,2010,23212769.17,39.76259761,1064199
6264,富裔,建材營造業,2011,15941651.7,453.9052876,997722
6264,富裔,建材營造業,2012,24996196.45,911.1786285,1466524
6264,富裔,建材營造業,2013,26591991.05,2083.747693,2216395
6264,富裔,建材營造業,2014,19974946.2,-6531.982549,2511376
6264,富裔,建材營造業,2015,7780612.53,-14117.14047,2766891
6264,富裔,建材營造業,2016,8738283.03,43.14348696,2550736
6264,富裔,建材營造業,2017,6992953.53,744.4636916,2628907
6265,方土昶,電子通路業,2008,5755484.8,26954.46264,2696613
6265,方土昶,電子通路業,2009,14291008.08,309.845182,2659041
6265,方土昶,電子通路業,2010,10188734.04,5271.80313,2212553
6265,方土昶,電子通路業,2011,5575197.36,2168.174366,1913299
6265,方土昶,電子通路業,2012,6695106,-1790.41228,2216060
6265,方土昶,電子通路業,2013,9020133.72,6413.984736,2575032
6265,方土昶,電子通路業,2014,8803828.9,8001.972869,3125864
6265,方土昶,電子通路業,2015,7078514.78,7948.136261,2526772
6265,方土昶,電子通路業,2016,8543850.06,1031.619228,2587895
6265,方土昶,電子通路業,2017,8059344.04,-4692.689605,2034429
6266,泰詠,電子零組件業,2008,1756895.69,797.4292429,1586872
6266,泰詠,電子零組件業,2009,4187040.84,-3870.752787,1583681
6266,泰詠,電子零組件業,2010,6096114.7,16124.53256,1722837
6266,泰詠,電子零組件業,2011,3908259.24,13433.34635,1861217
6266,泰詠,電子零組件業,2012,4936185.6,4909.053663,1647146
6266,泰詠,電子零組件業,2013,5316685.43,9632.129016,1654937
6266,泰詠,電子零組件業,2014,7126426.62,12058.35752,1853660
6266,泰詠,電子零組件業,2015,9315594.48,17247.10112,2039150
6266,泰詠,電子零組件業,2016,10187812.7,7273.789005,2068452
6266,泰詠,電子零組件業,2017,12446649,9652.316861,2152537
6269,台郡,電子零組件業,2008,5424679.53,44982.56508,2881999
6269,台郡,電子零組件業,2009,38180481.6,10321.63513,3299341
6269,台郡,電子零組件業,2010,44526609.42,12931.59321,4129638
6269,台郡,電子零組件業,2011,86960374.88,13234.51056,8394303
6269,台郡,電子零組件業,2012,125886512.3,13664.83166,13452851
6269,台郡,電子零組件業,2013,133639163.2,14425.39712,19043185
6269,台郡,電子零組件業,2014,123858984.5,12004.6681,20210139
6269,台郡,電子零組件業,2015,182829353.3,15089.36585,21925605
6269,台郡,電子零組件業,2016,234138924.3,9717.2224,23516565
6269,台郡,電子零組件業,2017,338660628,9026.251496,30726233
6270,倍微,電子通路業,2008,6611070.84,30496.11854,2808964
6270,倍微,電子通路業,2009,14596237.6,10827.51626,3553377
6270,倍微,電子通路業,2010,12482713.98,14781.72137,3279554
6270,倍微,電子通路業,2011,7507664.82,6018.782282,2837935
6270,倍微,電子通路業,2012,7236436.56,-50220.7125,1824723
6270,倍微,電子通路業,2013,8909217.72,1487.784946,1767175
6270,倍微,電子通路業,2014,9145028.28,4976.583845,1875855
6270,倍微,電子通路業,2015,6810563.52,3515.27446,1676004
6270,倍微,電子通路業,2016,7070288.4,3629.69635,1694097
6270,倍微,電子通路業,2017,9018225,2668.152547,1749823
6271,同欣電,半導體業,2008,20516700.6,20670.77004,3993821
6271,同欣電,半導體業,2009,95825990.4,4735.009762,4616611
6271,同欣電,半導體業,2010,128646611.4,6129.652321,7045090
6271,同欣電,半導體業,2011,88386587.38,10895.36352,9460183
6271,同欣電,半導體業,2012,128631446.2,10191.72247,10390126
6271,同欣電,半導體業,2013,180435904,8775.819919,11880737
6271,同欣電,半導體業,2014,148897089.4,10145.54419,15592987
6271,同欣電,半導體業,2015,113301888.1,9191.470839,15326123
6271,同欣電,半導體業,2016,171231652.8,5986.077826,15299211
6271,同欣電,半導體業,2017,223232625,4362.664284,12964187
6274,台燿,電子零組件業,2008,8432058.03,15111.73186,7145918
6274,台燿,電子零組件業,2009,23435316.87,633.8723766,7748421
6274,台燿,電子零組件業,2010,27442924,13558.28555,8876483
6274,台燿,電子零組件業,2011,16099151.84,11323.51579,9728635
6274,台燿,電子零組件業,2012,27932840.25,16971.6003,10082590
6274,台燿,電子零組件業,2013,45826308.6,13376.48654,10373637
6274,台燿,電子零組件業,2014,56067220.44,13353.2926,11324356
6274,台燿,電子零組件業,2015,60630637.34,12392.87649,10807408
6274,台燿,電子零組件業,2016,87343686.36,10411.86877,11698617
6274,台燿,電子零組件業,2017,205104103.4,4882.959353,12549045
6275,元山,其他電子業,2008,1962826.64,78.96774827,973783
6275,元山,其他電子業,2009,5465614.64,-1402.586992,1050861
6275,元山,其他電子業,2010,10177909.98,3807.363209,1364386
6275,元山,其他電子業,2011,4931485.2,2066.517405,1692825
6275,元山,其他電子業,2012,5989253.04,1592.185192,1774684
6275,元山,其他電子業,2013,5708134.56,1779.565617,1812897
6275,元山,其他電子業,2014,7365752.8,3808.572017,1903331
6275,元山,其他電子業,2015,5962815.56,1770.472337,1775202
6275,元山,其他電子業,2016,7582294.02,7271.28226,2107146
6275,元山,其他電子業,2017,11226488,5338.267854,1935983
6276,安鈦克,電腦及週邊設備業,2008,4532523.2,-60287.17073,1021961
6276,安鈦克,電腦及週邊設備業,2009,6698412.91,-27361.10814,651285
6276,安鈦克,電腦及週邊設備業,2010,5963918.52,-4969.719137,625452
6276,安鈦克,電腦及週邊設備業,2011,34482886.02,-3791.474992,770901
6276,安鈦克,電腦及週邊設備業,2012,13040280,7121.856279,732203
6276,安鈦克,電腦及週邊設備業,2013,15232546.6,2639.479862,1084310
6276,安鈦克,電腦及週邊設備業,2014,8798621.7,4490.135086,1085124
6276,安鈦克,電腦及週邊設備業,2015,4028588,-28020.98403,916407
6276,安鈦克,電腦及週邊設備業,2016,2637920.6,-22004.07397,656106
6276,安鈦克,電腦及週邊設備業,2017,4874418.5,-5792.485811,561746
6277,宏正,電腦及週邊設備業,2008,24811170.41,15814.24792,3581631
6277,宏正,電腦及週邊設備業,2009,47884016.88,8200.690451,4033834
6277,宏正,電腦及週邊設備業,2010,40393178.91,14176.651,4521397
6277,宏正,電腦及週邊設備業,2011,41301159.27,12489.69785,4727693
6277,宏正,電腦及週邊設備業,2012,39855558.96,12088.05026,4795336
6277,宏正,電腦及週邊設備業,2013,82578424.32,8976.594142,5433982
6277,宏正,電腦及週邊設備業,2014,81252295.11,9359.41562,5699559
6277,宏正,電腦及週邊設備業,2015,73725615.81,9558.563767,5577720
6277,宏正,電腦及週邊設備業,2016,89304647.25,8827.312176,5750670
6277,宏正,電腦及週邊設備業,2017,100355724,7241.719466,5952247
6278,台表科,光電業,2008,16155809.04,46620.19699,13276987
6278,台表科,光電業,2009,73244732.05,16709.48839,20380299
6278,台表科,光電業,2010,82484529.92,19690.52866,24273287
6278,台表科,光電業,2011,90420600.18,14561.20616,30777749
6278,台表科,光電業,2012,79440677.92,12939.63026,31832052
6278,台表科,光電業,2013,92512791.9,13035.9486,29848305
6278,台表科,光電業,2014,97200136.9,10923.37968,30016491
6278,台表科,光電業,2015,78191956.48,11489.00783,28784259
6278,台表科,光電業,2016,74883494.4,7628.503512,29701040
6278,台表科,光電業,2017,103980236.8,7413.976191,26179125
6279,胡連,電子零組件業,2008,8301761.65,21366.4289,1721211
6279,胡連,電子零組件業,2009,32413723.57,9475.986285,2092767
6279,胡連,電子零組件業,2010,39502360.59,10759.25574,2759101
6279,胡連,電子零組件業,2011,30808094.2,12781.70592,3259646
6279,胡連,電子零組件業,2012,33461330.35,12544.45043,3198841
6279,胡連,電子零組件業,2013,73917696.16,8287.704188,4989283
6279,胡連,電子零組件業,2014,94782034.82,8197.513395,5133700
6279,胡連,電子零組件業,2015,119294414.3,6716.140105,5715472
6279,胡連,電子零組件業,2016,134398661.4,6679.538253,5933128
6279,胡連,電子零組件業,2017,148202092.5,6557.707679,6974841
6281,全國電,電子通路業,2008,23814731.06,19739.8828,4363677
6281,全國電,電子通路業,2009,32151854.18,12198.45667,4256703
6281,全國電,電子通路業,2010,30019636.83,14381.18664,4080486
6281,全國電,電子通路業,2011,36654303.84,12506.17123,4596509
6281,全國電,電子通路業,2012,48634390.16,11053.76254,4951471
6281,全國電,電子通路業,2013,48634390.16,8550.060947,5008830
6281,全國電,電子通路業,2014,51163299.11,8343.79345,5237147
6281,全國電,電子通路業,2015,50459171.52,8596.692869,5451787
6281,全國電,電子通路業,2016,59563243.74,8294.863896,5086169
6281,全國電,電子通路業,2017,61487198,7366.021135,4809251
6282,康舒,電子零組件業,2008,34461888.3,26269.48332,12533412
6282,康舒,電子零組件業,2009,87711102.82,11831.37558,13542364
6282,康舒,電子零組件業,2010,83587916.82,11627.15901,14644379
6282,康舒,電子零組件業,2011,59542622.1,10212.16363,15110635
6282,康舒,電子零組件業,2012,78486960.12,13239.72795,16760300
6282,康舒,電子零組件業,2013,123313045.7,10121.98663,17518967
6282,康舒,電子零組件業,2014,148716401.2,7401.046496,17459243
6282,康舒,電子零組件業,2015,106862293.5,6276.984873,16347367
6282,康舒,電子零組件業,2016,117976496.2,4414.930235,15678897
6282,康舒,電子零組件業,2017,115339839.3,2695.928848,15296269
6283,淳安,通信網路業,2008,16621453.8,2707.645224,2338749
6283,淳安,通信網路業,2009,27269714.8,-6054.665449,2039056
6283,淳安,通信網路業,2010,23217533.85,92.47321502,1945534
6283,淳安,通信網路業,2011,10916279.55,-19463.59096,2010337
6283,淳安,通信網路業,2012,19109227.1,-7643.323261,1905779
6283,淳安,通信網路業,2013,23952079.9,-7957.805785,2372481
6283,淳安,通信網路業,2014,17356683.9,-29380.78512,1604911
6283,淳安,通信網路業,2015,10991774.6,1330.35843,1269081
6283,淳安,通信網路業,2016,33186688.6,2691.862423,1694167
6283,淳安,通信網路業,2017,65754769.1,532.3111993,1539945
6284,佳邦,電子零組件業,2008,9354256.8,4800.274459,3457269
6284,佳邦,電子零組件業,2009,25489950.75,2199.258859,4097975
6284,佳邦,電子零組件業,2010,26076992.04,7036.049239,4273519
6284,佳邦,電子零組件業,2011,15527576.61,4401.717133,5415279
6284,佳邦,電子零組件業,2012,15239476.98,-9427.423276,4082690
6284,佳邦,電子零組件業,2013,33985821.87,1427.183376,5054856
6284,佳邦,電子零組件業,2014,38691436.92,2682.945072,6310739
6284,佳邦,電子零組件業,2015,21455175.44,4631.143673,5885449
6284,佳邦,電子零組件業,2016,20470616.72,2876.415538,5367626
6284,佳邦,電子零組件業,2017,28665016.9,2980.497109,5953712
6285,啟碁,通信網路業,2008,26299047.61,27439.96706,13074581
6285,啟碁,通信網路業,2009,76433060.41,10749.57611,13220272
6285,啟碁,通信網路業,2010,110739379.2,13987.65291,18201271
6285,啟碁,通信網路業,2011,91326063.4,18719.08124,22010380
6285,啟碁,通信網路業,2012,106894289.3,10554.91372,20766771
6285,啟碁,通信網路業,2013,192603163.5,7883.209042,22270230
6285,啟碁,通信網路業,2014,180754117.3,7614.697913,23829435
6285,啟碁,通信網路業,2015,255445785.7,7721.826355,27856000
6285,啟碁,通信網路業,2016,284168375.8,7187.991959,29771912
6285,啟碁,通信網路業,2017,313594506,6580.759422,29932342
6287,元隆,半導體業,2008,65047029.32,-2874.781554,2670387
6287,元隆,半導體業,2009,80189097.12,-4309.064604,2378305
6287,元隆,半導體業,2010,48586019.43,-3634.646387,2314798
6287,元隆,半導體業,2011,8741511.97,-30166.86369,1971359
6287,元隆,半導體業,2012,12402630.09,-25699.54902,1795681
6287,元隆,半導體業,2013,5741554.94,-63417.66365,1810301
6287,元隆,半導體業,2014,10132573.95,-35712.54469,1425385
6287,元隆,半導體業,2015,5714406.57,-56019.99019,1412808
6287,元隆,半導體業,2016,7511916.66,-31423.13882,1497729
6287,元隆,半導體業,2017,12089532.8,-7669.692579,1712982
6288,聯嘉,0,2008,0,0,1250027
6288,聯嘉,0,2009,0,0,1422931
6288,聯嘉,0,2010,0,0,1757861
6288,聯嘉,0,2011,0,0,2058408
6288,聯嘉,0,2012,0,0,2154457
6288,聯嘉,0,2013,0,0,2527101
6288,聯嘉,0,2014,0,0,2854803
6288,聯嘉,0,2015,0,0,2900931
6288,聯嘉,0,2016,0,0,2985704
6288,聯嘉,0,2017,0,0,3724009
6289,華上,光電業,2008,12022226.58,-92725.16972,4916295
6289,華上,光電業,2009,64016746.21,-37408.71165,3465123
6289,華上,光電業,2010,39831005.98,116.1908891,3678913
6289,華上,光電業,2011,11874383.64,-47499.39172,3348690
6289,華上,光電業,2012,11039676.4,-48433.48488,2815510
6289,華上,光電業,2013,10312673.32,-57338.96359,1688184
6289,華上,光電業,2014,5842950.68,-71599.09828,1415305
6289,華上,光電業,2015,3042642.52,-87481.85114,995230
6289,華上,光電業,2016,5385208,-29454.5726,1032321
6289,華上,光電業,2017,5762172.56,-23567.84678,824613
6290,良維,電子零組件業,2008,6172178.78,23716.9086,3632427
6290,良維,電子零組件業,2009,38294505.6,13540.16697,4252928
6290,良維,電子零組件業,2010,35775702.52,11682.09065,4330076
6290,良維,電子零組件業,2011,24034632.32,12165.52831,5578309
6290,良維,電子零組件業,2012,24275112.96,10192.74351,5389135
6290,良維,電子零組件業,2013,25192250.24,10919.82643,5067530
6290,良維,電子零組件業,2014,32776064,11261.32778,5383602
6290,良維,電子零組件業,2015,33068641,8959.666652,5878071
6290,良維,電子零組件業,2016,34979059.92,11571.15145,5574448
6290,良維,電子零組件業,2017,86483118.6,2619.759829,6091276
6291,沛亨,半導體業,2008,9288361.17,-2105.968926,552190
6291,沛亨,半導體業,2009,31892316.46,-2204.951155,504855
6291,沛亨,半導體業,2010,17489971.26,-2986.854536,459953
6291,沛亨,半導體業,2011,7889812.96,-15193.76956,410813
6291,沛亨,半導體業,2012,4027905.75,-19486.30501,355620
6291,沛亨,半導體業,2013,1591636.32,-41229.89604,264231
6291,沛亨,半導體業,2014,1705087.48,-21234.68762,239331
6291,沛亨,半導體業,2015,1086242.56,-35614.51321,201446
6291,沛亨,半導體業,2016,1650000,-11329.09091,193547
6291,沛亨,半導體業,2017,1088240,-34036.60957,173776
6292,迅德,電子零組件業,2008,2670953.94,-20944.20243,1015339
6292,迅德,電子零組件業,2009,6439054.63,15925.78506,1110715
6292,迅德,電子零組件業,2010,9001983.88,18920.27383,1409933
6292,迅德,電子零組件業,2011,6919325.26,19349.28551,1294051
6292,迅德,電子零組件業,2012,6706800.1,19700.45298,1316861
6292,迅德,電子零組件業,2013,10993524.08,11602.01215,1376955
6292,迅德,電子零組件業,2014,10491686.59,14777.79561,1488652
6292,迅德,電子零組件業,2015,11068565.2,8727.508783,1579708
6292,迅德,電子零組件業,2016,12447445.78,12617.76936,1641806
6292,迅德,電子零組件業,2017,14820621.2,8153.90923,1623650
6294,智基,其他業,2008,6928745.25,-11097.82467,255651
6294,智基,其他業,2009,1239060,-12305.29595,188800
6294,智基,其他業,2010,2067970,-11612.35414,181635
6294,智基,其他業,2011,3521290,-3995.410773,341666
6294,智基,其他業,2012,5030195,13346.59988,316663
6294,智基,其他業,2013,3249595,2620.941994,378092
6294,智基,其他業,2014,3470635,1518.742247,574207
6294,智基,其他業,2015,10044886.5,12394.56514,783288
6294,智基,其他業,2016,21427065,10105.16373,952381
6294,智基,其他業,2017,22764357,9574.002024,1035049
6298,崴強,電腦及週邊設備業,2008,11210521.14,13315.97328,4446410
6298,崴強,電腦及週邊設備業,2009,31558775,1299.955401,4032071
6298,崴強,電腦及週邊設備業,2010,17678902.08,2898.70942,5303756
6298,崴強,電腦及週邊設備業,2011,15322935.84,6531.189652,5074557
6298,崴強,電腦及週邊設備業,2012,25043717.6,16141.89261,5608532
6298,崴強,電腦及週邊設備業,2013,23236787.2,17764.28886,5484460
6298,崴強,電腦及週邊設備業,2014,26170664.8,14249.16038,5046948
6298,崴強,電腦及週邊設備業,2015,24886629.6,6574.29321,5718426
6298,崴強,電腦及週邊設備業,2016,26001712.8,13678.06047,5430298
6298,崴強,電腦及週邊設備業,2017,33621448,11590.25037,6339167
6404,通訊-KY,資訊服務業,2010,0,0,1288
6404,通訊-KY,資訊服務業,2011,0,0,73878
6404,通訊-KY,資訊服務業,2012,0,0,479760
6404,通訊-KY,資訊服務業,2013,0,0,914342
6404,通訊-KY,資訊服務業,2014,29060996.8,3987.715934,1664766
6404,通訊-KY,資訊服務業,2015,15119905.6,3431.238354,1754642
6404,通訊-KY,資訊服務業,2016,6121496,-35452.2816,1257348
6404,通訊-KY,資訊服務業,2017,5950928,-73442.15894,768550
6405,悅城,光電業,2008,0,0,137075
6405,悅城,光電業,2009,0,0,156030
6405,悅城,光電業,2010,0,0,590222
6405,悅城,光電業,2011,0,0,1593717
6405,悅城,光電業,2012,0,0,2296426
6405,悅城,光電業,2013,43901760,8617.353837,2706179
6405,悅城,光電業,2014,31978800,11402.67928,2841545
6405,悅城,光電業,2015,13067880,795.8444675,2936095
6405,悅城,光電業,2016,10725400,271.132079,2875270
6405,悅城,光電業,2017,15397200,1356.155665,2840624
6409,旭隼,其他電子業,2008,0,0,311737
6409,旭隼,其他電子業,2009,0,0,614215
6409,旭隼,其他電子業,2010,0,0,1553522
6409,旭隼,其他電子業,2011,0,0,2185168
6409,旭隼,其他電子業,2012,0,0,2815954
6409,旭隼,其他電子業,2013,0,0,3603593
6409,旭隼,其他電子業,2014,166829358.2,5966.551757,5453679
6409,旭隼,其他電子業,2015,323819073.5,4375.004797,6368051
6409,旭隼,其他電子業,2016,337646595,4230.269226,7079235
6409,旭隼,其他電子業,2017,405245775,3364.980178,7237174
6411,晶焱,半導體業,2008,0,0,405007
6411,晶焱,半導體業,2009,0,0,384424
6411,晶焱,半導體業,2010,0,0,514274
6411,晶焱,半導體業,2011,0,0,716621
6411,晶焱,半導體業,2012,0,0,1142368
6411,晶焱,半導體業,2013,0,0,1312438
6411,晶焱,半導體業,2014,31676440,4763.571917,1871857
6411,晶焱,半導體業,2015,19542715.5,9727.102664,2132480
6411,晶焱,半導體業,2016,35080288.8,9201.406575,2403912
6411,晶焱,半導體業,2017,58425111,7572.274873,2906424
6412,群電,電子零組件業,2009,0,0,6235484
6412,群電,電子零組件業,2010,0,0,10676314
6412,群電,電子零組件業,2011,0,0,12923879
6412,群電,電子零組件業,2012,0,0,14838455
6412,群電,電子零組件業,2013,129265891.9,6207.724159,16630843
6412,群電,電子零組件業,2014,135108267.5,8353.115774,18506667
6412,群電,電子零組件業,2015,137198864.8,8412.168731,18232672
6412,群電,電子零組件業,2016,179230174.2,7480.063031,19463435
6412,群電,電子零組件業,2017,237008826,6588.792605,20407092
6414,樺漢,電腦及週邊設備業,2009,0,0,790048
6414,樺漢,電腦及週邊設備業,2010,0,0,909979
6414,樺漢,電腦及週邊設備業,2011,0,0,974507
6414,樺漢,電腦及週邊設備業,2012,0,0,1501620
6414,樺漢,電腦及週邊設備業,2013,0,0,1807933
6414,樺漢,電腦及週邊設備業,2014,152401585.7,3688.682092,5237454
6414,樺漢,電腦及週邊設備業,2015,245821559,3521.664266,7795702
6414,樺漢,電腦及週邊設備業,2016,306225630.7,3339.834741,15546766
6414,樺漢,電腦及週邊設備業,2017,344379600,3262.022489,47794331
6415,矽力-KY,半導體業,2010,0,0,216521
6415,矽力-KY,半導體業,2011,0,0,733027
6415,矽力-KY,半導體業,2012,0,0,1211799
6415,矽力-KY,半導體業,2013,116221097.1,4562.863485,2930370
6415,矽力-KY,半導體業,2014,196087972,4083.524307,3913438
6415,矽力-KY,半導體業,2015,262359714.5,4578.625962,5327270
6415,矽力-KY,半導體業,2016,378314458,3884.747117,10828075
6415,矽力-KY,半導體業,2017,596581680,3030.627759,12091458
6416,瑞祺電通,0,2009,0,0,685823
6416,瑞祺電通,0,2010,0,0,944745
6416,瑞祺電通,0,2011,0,0,1005301
6416,瑞祺電通,0,2012,0,0,1158954
